representation,model_name,n_eval,mae,rmse,r2,cmapss_score,cmapss_score_mean,dangerous_error_pct,candidate_label,model_type,feature_set,window_size,rul_cap,sample_weight_scheme,n_features,params,selection_note,random_state
temporal_w50_condition_normalized,xgb_squarederror_condition_normalized_weighted,258,12.721246774806533,16.15431041103173,0.853870906650913,1036.8348110689476,4.018739577786619,10.465116279069768,xgb_squarederror_condition_normalized_weighted,xgboost,condition_normalized,50,125,bin_weights,364,"{""colsample_bytree"":0.85,""learning_rate"":0.04,""max_depth"":3,""n_estimators"":650,""objective"":""reg:squarederror"",""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.85}",XGBoost baseline with FD002 condition-aware features and near-failure weights.,42
temporal_w50_condition_normalized,lgbm_quantile_a04_condition_normalized_weighted,258,12.754974350915369,16.419043648843207,0.8490422003211685,1043.2055185653542,4.043432242501373,6.2015503875969,lgbm_quantile_a04_condition_normalized_weighted,lightgbm,condition_normalized,50,125,bin_weights,364,"{""alpha"":0.4,""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":1100,""num_leaves"":31,""objective"":""quantile"",""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.85}",LightGBM quantile alpha=0.4 with FD002 condition-aware features and near-failure weights.,42
temporal_w50_condition_normalized,fd001_fd003_lgbm_reference_condition_normalized,258,13.052902643782817,16.422167532544137,0.8489847524599077,1085.1720852268527,4.206093353592452,11.24031007751938,fd001_fd003_lgbm_reference_condition_normalized,lightgbm,condition_normalized,50,125,none,364,"{""alpha"":0.4,""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""objective"":""quantile"",""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}","Same LightGBM recipe as FD001/FD003, adapted only through FD002 condition-normalized features.",42
temporal_w50_condition_normalized,lgbm_regression_condition_normalized_weighted,258,13.619965979504864,17.040401474582755,0.8374003945532208,1216.1736035925633,4.7138511767153615,12.4031007751938,lgbm_regression_condition_normalized_weighted,lightgbm,condition_normalized,50,125,bin_weights,364,"{""colsample_bytree"":0.9,""learning_rate"":0.04,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":900,""num_leaves"":31,""objective"":""regression"",""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.9}",LightGBM regression with FD002 condition-aware features and near-failure weights.,42
temporal_w50_condition_normalized,xgb_squarederror_condition_normalized,258,13.497466882069906,16.989848380243426,0.8383637193150248,1261.7098305416825,4.890348180394119,12.790697674418606,xgb_squarederror_condition_normalized,xgboost,condition_normalized,50,125,none,364,"{""colsample_bytree"":0.85,""learning_rate"":0.04,""max_depth"":3,""n_estimators"":650,""objective"":""reg:squarederror"",""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.85}",XGBoost baseline with FD002 condition-aware features.,42
temporal_w50_raw,fd001_fd003_lgbm_reference_raw,258,18.76874391238819,23.870383079920355,0.6809354017811655,4561.013574904979,17.67834718955418,19.379844961240313,fd001_fd003_lgbm_reference_raw,lightgbm,raw,50,125,none,168,"{""alpha"":0.4,""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""objective"":""quantile"",""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",FD001/FD003 LightGBM recipe transferred without FD002 condition-aware features.,42
