representation,model_name,n_eval,mae,rmse,r2,cmapss_score,cmapss_score_mean,dangerous_error_pct,candidate_label,model_type,feature_set,window_size,rul_cap,sample_weight_scheme,n_features,params,selection_note,random_state
temporal_w50_condition_fault_sensitive_mid_guard,xgb_condition_fault_sensitive_mid_guard,258,12.700926396273827,16.22934653037001,0.8525102263487467,982.8928907080394,3.809662367085424,9.689922480620156,xgb_condition_fault_sensitive_mid_guard,xgboost,condition_fault_sensitive,50,125,mid_rul_guard,489,"{""colsample_bytree"":0.85,""learning_rate"":0.04,""max_depth"":3,""n_estimators"":650,""objective"":""reg:squarederror"",""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.85}",Fault-sensitive XGBoost with extra weight on the 30-90 RUL band where validation errors were riskier.,42
temporal_w50_condition_fault_sensitive,xgb_condition_fault_sensitive_weighted,258,12.57386530277341,15.945647016892824,0.8576215914301037,986.6285005372188,3.8241414749504603,11.627906976744185,xgb_condition_fault_sensitive_weighted,xgboost,condition_fault_sensitive,50,125,bin_weights,489,"{""colsample_bytree"":0.85,""learning_rate"":0.04,""max_depth"":3,""n_estimators"":650,""objective"":""reg:squarederror"",""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.85}",Current best FD002 XGBoost recipe plus condition-normalized fault-sensitive features.,42
temporal_w50_condition_fault_sensitive,xgb_condition_fault_sensitive_shallow_w50,258,12.703869435214257,16.406343785581083,0.8492756368130412,1078.4929601788663,4.18020527201111,10.465116279069768,xgb_condition_fault_sensitive_shallow_w50,xgboost,condition_fault_sensitive,50,125,bin_weights,489,"{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":2,""n_estimators"":900,""objective"":""reg:squarederror"",""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.9}",Shallower fault-sensitive XGBoost to test whether extra features need stronger regularization.,42
temporal_w70_condition_fault_sensitive,lgbm_quantile_a035_condition_fault_sensitive_w70,258,12.829392866363971,16.428843594350628,0.8488619438169962,1089.8466919137152,4.224211984161687,8.13953488372093,lgbm_quantile_a035_condition_fault_sensitive_w70,lightgbm,condition_fault_sensitive,70,125,none,489,"{""alpha"":0.35,""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1000,""num_leaves"":15,""objective"":""quantile"",""reg_alpha"":0.1,""reg_lambda"":10.0,""subsample"":1.0}",Best previous FD002 LGBM search shape retested with fault-sensitive features.,42
temporal_w50_condition_fault_sensitive,lgbm_quantile_a04_condition_fault_sensitive_weighted,258,12.84076542527396,16.487656189328494,0.8477779074997693,1106.7031790716803,4.289547205704188,7.3643410852713185,lgbm_quantile_a04_condition_fault_sensitive_weighted,lightgbm,condition_fault_sensitive,50,125,bin_weights,489,"{""alpha"":0.4,""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":1100,""num_leaves"":31,""objective"":""quantile"",""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.85}",Current FD002 LightGBM quantile recipe plus fault-sensitive features.,42
temporal_w50_condition_fault_sensitive,lgbm_reference_condition_fault_sensitive,258,13.039175741307366,16.614413967793862,0.8454283308567623,1122.0485908167525,4.349025545801366,9.689922480620156,lgbm_reference_condition_fault_sensitive,lightgbm,condition_fault_sensitive,50,125,none,489,"{""alpha"":0.4,""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""objective"":""quantile"",""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",FD001/FD003 LightGBM recipe with FD002 condition-normalized fault-sensitive features.,42
temporal_w70_condition_fault_sensitive,xgb_condition_fault_sensitive_w70,258,12.776146378628043,16.387886647757114,0.8496145758892393,1159.2002572190654,4.493024252787075,10.852713178294573,xgb_condition_fault_sensitive_w70,xgboost,condition_fault_sensitive,70,125,bin_weights,489,"{""colsample_bytree"":0.85,""learning_rate"":0.04,""max_depth"":3,""n_estimators"":650,""objective"":""reg:squarederror"",""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.85}",Fault-sensitive XGBoost with a wider temporal context.,42
temporal_w50_condition_fault_sensitive_mid_guard,lgbm_regression_condition_fault_sensitive_mid_guard,258,13.535435154782427,17.01943172736539,0.8378003352088997,1253.8072740827765,4.859718116599909,12.015503875968992,lgbm_regression_condition_fault_sensitive_mid_guard,lightgbm,condition_fault_sensitive,50,125,mid_rul_guard_soft,489,"{""colsample_bytree"":0.9,""learning_rate"":0.04,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":900,""num_leaves"":31,""objective"":""regression"",""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.9}",Fault-sensitive LightGBM regression with moderated extra weight on 30-90 RUL.,42
