dataset,candidate_name,n_eval_points,n_unique_units,MAE,RMSE,R2,bias,CMAPSS_total,CMAPSS_mean,dangerous_any_pct,dangerous_10_pct,dangerous_20_pct,conservative_rate_pct,MAE_RUL_le_50,MAE_RUL_50_75,MAE_RUL_75_100,MAE_RUL_100_125,MAE_RUL_gt_125,pred_min,pred_max,true_RUL_max,mean_prefixes_used,min_prefixes_used,max_prefixes_used,selected_best_candidate,accepted_for_adoption,selection_reason
FD004,eol_mean,747,132,12.516913046575134,16.345324645990583,0.8509690984060003,-9.909344290410338,2406.611102492714,3.2217016097626696,21.4190093708166,4.149933065595716,0.4016064257028112,78.5809906291834,7.852273207346598,,10.007112566630045,13.725984128316243,23.363861083984375,0.0,134.1786651611328,140.0,2.9919678714859437,1,5,True,False,"Not accepted: best smoothing did not satisfy all adoption guards (CMAPSS_improves=True, danger_ok=True, rmse_ok=True, low_rul_ok=False, enough_units=True)."
FD004,eol_median,747,132,12.615920701339702,16.480171707647635,0.8484999794341018,-9.024678826491677,2477.380187567922,3.316439340787044,26.907630522088354,5.756358768406962,0.535475234270415,73.09236947791165,7.803326047261556,,10.59806500752767,13.725984128316243,23.363861083984375,0.0,134.1786651611328,140.0,2.9919678714859437,1,5,False,False,
FD004,eol_last3_mean,747,132,12.890916603902046,16.56667471376983,0.8469053842450163,-7.316732714719828,2590.811602142654,3.468288624019617,30.522088353413658,11.512717536813923,2.2757697456492636,69.47791164658635,8.783542065090604,,10.007112566630045,13.725984128316243,23.363861083984375,0.0,134.1786651611328,140.0,2.9919678714859437,1,5,False,False,
FD004,eol_last3_median,747,132,13.085080082955928,16.882185184782525,0.8410185158956309,-6.942920788224921,2762.7660593441833,3.6984820071541944,34.27041499330656,10.575635876840696,2.2757697456492636,65.72958500669344,8.971532907485962,,10.59806500752767,13.725984128316243,23.363861083984375,0.0,134.1786651611328,140.0,2.9919678714859437,1,5,False,False,
FD004,eol_weighted_mean,747,132,12.421519162736507,16.635373762028074,0.8456330394223368,-3.3155227933401834,3373.6042944106343,4.516203874713031,44.042838018741634,16.733601070950467,5.756358768406962,55.957161981258366,7.591361834853087,,14.110012802941434,9.669845095475514,23.363861083984375,5.875512877620679,134.1786651611328,140.0,2.9919678714859437,1,5,False,False,
FD004,baseline,747,132,12.631534972184474,16.891316496585237,0.8408464881527902,-2.9642988074735466,3699.9993948206848,4.953145106855,44.84605087014726,17.13520749665328,6.693440428380187,55.15394912985274,7.790620536804199,,14.704131126403809,9.723088099161783,23.363861083984375,5.728950500488281,134.1786651611328,140.0,2.9919678714859437,1,5,False,False,
