representation,model_name,n_eval,mae,rmse,r2,cmapss_score,cmapss_score_mean,dangerous_error_pct,candidate_label,model_type,feature_set,window_size,rul_cap,sample_weight_scheme,n_features,params,selection_note,random_state
temporal_w50_condition_fault_sensitive_mid_guard,fd002_xgb_condition_fault_sensitive_mid_guard,248,15.118620124555402,20.49185373809426,0.7647858110553686,2144.4950056663547,8.64715728091272,11.693548387096774,fd002_xgb_condition_fault_sensitive_mid_guard,xgboost,condition_fault_sensitive,50,125,mid_rul_guard,469,"{""colsample_bytree"":0.85,""learning_rate"":0.04,""max_depth"":3,""n_estimators"":650,""objective"":""reg:squarederror"",""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.85}",FD002 final XGBoost recipe transferred with FD004 fault-sensitive sensors.,42
temporal_w50_condition_normalized,fd002_xgb_condition_normalized_weighted,248,14.946373745318382,20.267411133209837,0.7699100888394036,2247.7078518031835,9.06333811210961,11.693548387096774,fd002_xgb_condition_normalized_weighted,xgboost,condition_normalized,50,125,bin_weights,364,"{""colsample_bytree"":0.85,""learning_rate"":0.04,""max_depth"":3,""n_estimators"":650,""objective"":""reg:squarederror"",""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.85}",FD002 XGBoost condition-normalized recipe transferred to FD004.,42
temporal_w50_condition_fault_sensitive,fd003_lgbm_reference_condition_fault_sensitive,248,15.536787410297967,20.710544479159324,0.7597385715579276,2303.9059100667655,9.289943185753087,12.5,fd003_lgbm_reference_condition_fault_sensitive,lightgbm,condition_fault_sensitive,50,125,none,469,"{""alpha"":0.4,""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""objective"":""quantile"",""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",FD003 final recipe plus FD002 condition control and FD004 fault-sensitive features.,42
temporal_w50_condition_normalized,fd003_lgbm_reference_condition_normalized,248,15.429718730743495,20.70798846129164,0.7597978722304809,2423.502913234716,9.772189166269015,11.693548387096774,fd003_lgbm_reference_condition_normalized,lightgbm,condition_normalized,50,125,none,364,"{""alpha"":0.4,""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""objective"":""quantile"",""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",FD003 final recipe plus FD002-style condition normalization.,42
temporal_w50_condition_normalized,fd002_lgbm_quantile_condition_normalized_weighted,248,15.54479889809503,21.288618815929908,0.746138996145745,3555.9285927271794,14.33842174486766,10.080645161290322,fd002_lgbm_quantile_condition_normalized_weighted,lightgbm,condition_normalized,50,125,bin_weights,364,"{""alpha"":0.4,""colsample_bytree"":0.9,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":1100,""num_leaves"":31,""objective"":""quantile"",""reg_alpha"":0.1,""reg_lambda"":5.0,""subsample"":0.85}",FD002 LightGBM quantile recipe transferred to FD004.,42
temporal_w50_raw,fd003_lgbm_reference_raw,248,21.422183895419522,27.780208472241505,0.5677131520970424,8589.302806776222,34.63428551119445,15.32258064516129,fd003_lgbm_reference_raw,lightgbm,raw,50,125,none,168,"{""alpha"":0.4,""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""objective"":""quantile"",""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",FD003 final recipe transferred to FD004 without explicit condition handling.,42
