representation,model_name,n_eval,mae,rmse,r2,cmapss_score,cmapss_score_mean,dangerous_error_pct,mae_rul_0_30,dangerous_error_pct_rul_0_30,mae_rul_30_60,dangerous_error_pct_rul_30_60,mae_rul_60_90,dangerous_error_pct_rul_60_90,mae_rul_90plus,dangerous_error_pct_rul_90plus,window_size,rul_cap,sample_weight_scheme,target_used_for_training,n_features
temporal_w50,LGBMRegressor,99,11.194266564103517,14.03794549498724,0.8893801020405498,251.55430950893478,2.5409526213023717,7.07070707070707,3.7883012946674386,0.0,7.481388719187194,5.0,14.22528284711365,30.0,15.341870067355963,0.0,50,125,bin_weights,RUL_capped,119
temporal_w50,LGBMRegressor,99,10.888389201993379,14.046040898018267,0.8892524806774819,253.63205485078097,2.5619399479876868,7.07070707070707,3.4838787756108935,0.0,6.063066947150725,0.0,13.825080573695459,35.0,15.654102694056483,0.0,50,125,aggressive,RUL_capped,119
temporal_w50,LGBMRegressor,99,11.06107297218556,14.253374254342702,0.8859588660083416,260.27451789316365,2.6290355342743803,7.07070707070707,3.727650958690293,0.0,6.6731430452722496,0.0,15.202968635269306,35.0,14.947973627223938,0.0,50,125,soft,RUL_capped,119
temporal_w50,LGBMRegressor,99,11.297658014886931,14.428232564560634,0.883143622893585,261.0054156177417,2.636418339573148,6.0606060606060606,4.269153780303778,0.0,6.543171834593787,0.0,14.93400612099758,30.0,15.47542330143341,0.0,50,125,none,RUL_capped,119
