dataset,candidate_name,rul_bin,n_motors,MAE,RMSE,CMAPSS_total,CMAPSS_mean,CMAPSS_share,dangerous_any_pct,dangerous_10_pct,dangerous_20_pct,conservative_pct,bias
FD003,fd003_offset_plus_0,0-25,100,3.2537932086770995,4.264005488491562,39.21124504535388,0.39211245045353876,0.019402750354431845,50.0,3.0,0.0,50.0,0.2538942661327178
FD003,fd003_offset_plus_0,50-75,100,8.094769038857756,11.183978481932492,274.9933272727508,2.7499332727275076,0.13607389594582572,57.99999999999999,19.0,6.0,42.0,3.1036716113260097
FD003,fd003_offset_plus_0,75-100,100,13.682578418551373,16.685524977223487,542.0432844375824,5.420432844375824,0.26821720445433483,66.0,41.0,19.0,34.0,6.083655198282624
FD003,fd003_offset_plus_0,100-125,100,12.043987136931158,15.90708611634293,324.8525167226059,3.248525167226059,0.16074552788842042,50.0,18.0,0.0,50.0,-3.960024582573752
FD003,fd003_offset_plus_0,125+,100,23.73669578872728,25.878467015038012,839.8113183735537,8.398113183735537,0.41556062135698724,0.0,0.0,0.0,100.0,-23.73669578872728
