dataset,candidate_name,model_type,calibration_type,config_file,notebook_file,predictions_file,metrics_file,selected_final_candidate,reason_selected,previous_final_model,changed_vs_previous,n_motors,MAE,RMSE,R2,CMAPSS_total,CMAPSS_mean,dangerous_any_pct,dangerous_10_pct,dangerous_20_pct,conservative_pct,bias,MAE_RUL_le_50,MAE_RUL_gt_125,score_share_RUL_gt_125,pred_max,true_RUL_max,threshold,offset,base_candidate
FD001,candidate_03_B_quantile_a040_search_14,LightGBM,frozen_existing_final,configs/FD001/fd001_best_model_config.json,notebooks/FD001/modeling/22_fd001_final_lgbm_model.ipynb,results/FD001/fd001_lgbm_final_candidate_robustness.csv,results/FD001/fd001_lgbm_final_candidate_robustness_summary.csv,True,FD001 frozen by request; no calibration experiment run.,candidate_03_B_quantile_a040_search_14,False,,,,,,,,,,,,,,,,,,,
FD002,fd002_baseline_xgb_condition_fault_sensitive_mid_guard,xgboost,none,configs/FD002/fd002_high_rul_calibration_grid_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_best_validation_predictions.csv,results/FD002/fd002_high_rul_calibration_results_v01.csv,True,No calibrated or ensemble candidate clearly improved CMAPSS_mean under the internal-validation constraints; baseline retained.,xgb_condition_fault_sensitive_mid_guard,False,258,12.700926396273829,16.22934653037001,0.8525102263487467,982.8928907080395,3.8096623670854246,53.100775193798455,24.418604651162788,9.689922480620156,46.89922480620155,-0.9802630742390952,8.062047719955444,22.86302947998047,0.3860038207573263,140.5341339111328,140.0,,,
FD003,fd003_offset_plus_0,LightGBM,global_offset_plus_0,configs/FD003/fd003_small_offset_calibration_v01.yaml,notebooks/FD003/26_fd003_small_bias_calibration_v01.ipynb,results/FD003/fd003_predictions_calibrated_v01.csv,results/FD003/fd003_small_offset_calibration_results_v01.csv,True,Offsets +1 to +4 reduced RMSE slightly but worsened CMAPSS_mean and dangerous late errors; offset 0 retained.,fd003_lgbm_w50_cap125_quantile_a04_none_fault_sensitive,False,500,12.162364718348933,16.397562654351557,0.8506221883314529,2020.9116918518464,4.041823383703694,44.8,16.2,5.0,55.2,-3.6510998591119352,5.674281123767428,23.73669578872728,0.4155606213569872,127.32345061384008,140.0,,0,
FD004,fd004_high_rul_thr120_off2,xgboost,piecewise_high_rul_threshold_120_offset_2,configs/FD004/fd004_high_rul_calibration_grid_v01.yaml,notebooks/FD004/26_fd004_high_rul_condition_cluster_calibration_v01.ipynb,results/FD004/fd004_predictions_calibrated_v01.csv,results/FD004/fd004_high_rul_calibration_results_v01.csv,True,Selected because high-RUL offset +2 above RUL 120 reduced CMAPSS_mean and RMSE without increasing dangerous_20_pct.,fd004_xgb_fs_bin_weights_w70,True,747,12.631534972184474,16.891316496585237,0.8408464881527902,3699.9993948206848,4.953145106855,44.84605087014726,17.13520749665328,6.693440428380187,55.15394912985274,-2.9642988074735466,7.790620536804199,23.36386108398437,0.3190095026806205,134.1786651611328,140.0,120.0,2.0,
