dataset,candidate_name,condition_dominant,n_motors,MAE,RMSE,R2,CMAPSS_total,CMAPSS_mean,dangerous_any_pct,dangerous_10_pct,dangerous_20_pct,conservative_pct,bias
FD004,fd004_high_rul_thr120_off2,1,117,10.797043095287092,15.304102678886997,0.843794674671666,474.38261206317475,4.054552239856195,53.84615384615385,19.65811965811966,9.401709401709402,46.15384615384615,0.8946860019977262
FD004,fd004_high_rul_thr120_off2,2,111,13.642169350976342,17.450906884655875,0.8362500970731748,466.09299167516934,4.199035961037562,38.73873873873874,14.414414414414415,7.207207207207207,61.261261261261254,-5.355270127992372
FD004,fd004_high_rul_thr120_off2,3,110,13.909703852913596,18.815898145407253,0.8228169843771956,894.075300725009,8.127957279318263,34.54545454545455,11.818181818181818,2.727272727272727,65.45454545454545,-7.018937327645042
FD004,fd004_high_rul_thr120_off2,4,120,11.972691865762075,15.361566274008432,0.8601561726637263,454.7895107876542,3.7899125898971184,49.166666666666664,18.333333333333332,7.5,50.83333333333333,-1.8371413667996719
FD004,fd004_high_rul_thr120_off2,5,112,12.452538030488151,16.795203340140127,0.8286979913686361,514.0736931981716,4.589943689269389,36.607142857142854,17.857142857142858,5.357142857142857,63.39285714285714,-4.095904265131269
FD004,fd004_high_rul_thr120_off2,6,177,12.975972186374126,17.315717092951008,0.8392641208857476,896.5852863715061,5.065453595319243,51.41242937853108,19.2090395480226,7.344632768361582,48.58757062146893,-1.5440290364841953
