dataset,candidate_name,model_type,calibration_type,config_file,notebook_file,predictions_file,metrics_file,n_motors,MAE,RMSE,R2,CMAPSS_total,CMAPSS_mean,dangerous_any_pct,dangerous_10_pct,dangerous_20_pct,conservative_pct,bias,MAE_RUL_le_50,MAE_RUL_gt_125,score_share_RUL_gt_125,pred_max,true_RUL_max,selected_final_candidate,reason_selected
FD002,fd002_ensemble_0p5_0p5,ensemble,ensemble_0.5_0.5,configs/FD002/fd002_ensemble_calibration_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_ensemble_results_v01.csv,258,12.62173911582592,16.122870893806304,0.8544391460108774,995.0594700510944,3.8568196513608313,53.875968992248055,24.031007751937985,9.689922480620156,46.12403100775194,-0.5535512173822682,8.186824197952564,22.445916061401366,0.3695240620087748,137.58771514892578,140.0,False,
FD002,fd002_ensemble_0p6_0p4,ensemble,ensemble_0.6_0.4,configs/FD002/fd002_ensemble_calibration_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_ensemble_results_v01.csv,258,12.622259784668916,16.133169257522685,0.8542531348002189,990.2659155308334,3.8382399826776488,53.875968992248055,24.418604651162788,9.30232558139535,46.12403100775194,-0.6388935887536329,8.139693238185002,22.52506567382812,0.37321251202102423,138.1769989013672,140.0,False,
FD002,fd002_ensemble_0p7_0p3,ensemble,ensemble_0.7_0.3,configs/FD002/fd002_ensemble_calibration_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_ensemble_results_v01.csv,258,12.63354987617611,16.14898494652491,0.8539672372286766,986.7262148477387,3.8245202125881343,53.48837209302325,24.031007751937985,9.30232558139535,46.51162790697674,-0.7242359601250027,8.107936740838564,22.604215286254888,0.37667613983522275,138.7662826538086,140.0,False,
FD002,fd002_ensemble_0p4_0p6,ensemble,ensemble_0.4_0.6,configs/FD002/fd002_ensemble_calibration_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_ensemble_results_v01.csv,258,12.629520612169605,16.118100430959664,0.8545252708606522,1001.0577128166317,3.8800686543280296,54.263565891472865,24.418604651162788,10.465116279069768,45.73643410852713,-0.4682088460109031,8.240130360309895,22.366766448974612,0.36564150983311555,136.99843139648436,140.0,False,
