dataset,candidate_name,n_eval_points,n_unique_units,MAE,RMSE,R2,bias,CMAPSS_total,CMAPSS_mean,dangerous_any_pct,dangerous_10_pct,dangerous_20_pct,conservative_rate_pct,MAE_RUL_le_50,MAE_RUL_50_75,MAE_RUL_75_100,MAE_RUL_100_125,MAE_RUL_gt_125,pred_min,pred_max,true_RUL_max,mean_prefixes_used,min_prefixes_used,max_prefixes_used,selected_best_candidate,accepted_for_adoption,selection_reason
FD002,eol_mean,258,52,11.558306965963476,15.187728793628033,0.8708348035053399,-8.527632736112414,714.505714536291,2.769401994326709,29.069767441860467,5.038759689922481,0.3875968992248062,70.93023255813954,6.7987316409746805,,8.895198112879042,12.870640974778395,22.86302947998047,0.0,140.5341339111328,140.0,2.9844961240310077,1,5,True,True,"Accepted: CMAPSS_mean improves, dangerous_20 does not increase, RMSE and low-RUL MAE remain controlled."
FD002,eol_median,258,52,12.185110402661701,15.69376955751907,0.8620840850976913,-7.541886004366616,774.9626589065774,3.0037312360720057,30.620155038759687,12.4031007751938,0.3875968992248062,69.37984496124031,7.572993755340576,,10.456583243149977,12.870640974778395,22.86302947998047,0.0,140.5341339111328,140.0,2.9844961240310077,1,5,False,False,
FD002,eol_last3_mean,258,52,12.244273136444486,15.626346952958619,0.8632665513006517,-5.716011133612896,792.2599134114735,3.0707748581840058,37.5968992248062,14.34108527131783,1.937984496124031,62.4031007751938,8.500455410052568,,8.895198112879042,12.870640974778395,22.86302947998047,9.869641621907533,140.5341339111328,140.0,2.9844961240310077,1,5,False,False,
FD002,eol_last3_median,258,52,12.852422034093577,16.191096023847216,0.8532046363572342,-5.295295390047769,865.9952295083999,3.356570657009302,39.53488372093023,17.829457364341085,4.651162790697675,60.46511627906976,9.22843991793119,,10.456583243149977,12.870640974778395,22.86302947998047,10.606605529785156,140.5341339111328,140.0,2.9844961240310077,1,5,False,False,
FD002,eol_weighted_mean,258,52,12.389377459418169,15.942629511468432,0.8576754728397467,-1.3597777314264756,929.4503318346995,3.602520666025967,52.32558139534884,22.868217054263564,7.751937984496124,47.674418604651166,7.732496567815488,,13.304405812099663,10.717291639401365,22.86302947998047,10.471409596231524,140.5341339111328,140.0,2.9844961240310077,1,5,False,False,
FD002,baseline,258,52,12.700926396273827,16.22934653037001,0.8525102263487467,-0.9802630742390951,982.8928907080395,3.8096623670854246,53.100775193798455,24.418604651162788,9.689922480620156,46.89922480620155,8.062047719955444,,13.962847342857948,10.945509837223934,22.86302947998047,10.606605529785156,140.5341339111328,140.0,2.9844961240310077,1,5,False,False,
