representation,model_name,n_eval,mae,rmse,r2,cmapss_score,cmapss_score_mean,dangerous_error_pct,candidate_label,model_type,feature_set,window_size,rul_cap,sample_weight_scheme,n_features,params,selection_note,random_state
temporal_w50_condition_normalized_weighted,hist_gb_condition_normalized_weighted,258,13.204710142121057,16.584769450312713,0.8459794324032927,1143.8374927320756,4.433478654000293,10.852713178294573,hist_gb_condition_normalized_weighted,hist_gradient_boosting,condition_normalized,50,125,bin_weights,364,"{""early_stopping"":true,""l2_regularization"":0.1,""learning_rate"":0.05,""loss"":""squared_error"",""max_iter"":250,""max_leaf_nodes"":31,""min_samples_leaf"":20,""n_iter_no_change"":15,""validation_fraction"":0.1}",Condition-normalized features with near-failure sample weighting.,42
temporal_w50_condition_normalized,hist_gb_condition_normalized,258,13.66148908121095,17.260959434682608,0.8331640241065876,1335.9498770995015,5.178100298835277,13.953488372093023,hist_gb_condition_normalized,hist_gradient_boosting,condition_normalized,50,125,none,364,"{""early_stopping"":true,""l2_regularization"":0.1,""learning_rate"":0.05,""loss"":""squared_error"",""max_iter"":250,""max_leaf_nodes"":31,""min_samples_leaf"":20,""n_iter_no_change"":15,""validation_fraction"":0.1}",Condition-aware representation based on FD002 EDA.,42
temporal_w50_condition_normalized,extra_trees_condition_normalized,258,15.017321125042553,19.37780708128265,0.7897339781769759,1884.3314369754667,7.303610220835142,15.503875968992247,extra_trees_condition_normalized,extra_trees,condition_normalized,50,125,none,364,"{""max_depth"":18,""min_samples_leaf"":2,""n_estimators"":120}",Nonlinear tree ensemble fallback with condition-normalized features.,42
temporal_w50_raw,hist_gb_raw,258,19.019117868937776,23.559441467421617,0.6891936932486542,4221.308479679227,16.361660773950494,23.25581395348837,hist_gb_raw,hist_gradient_boosting,raw,50,125,none,168,"{""early_stopping"":true,""l2_regularization"":0.1,""learning_rate"":0.05,""loss"":""squared_error"",""max_iter"":250,""max_leaf_nodes"":31,""min_samples_leaf"":20,""n_iter_no_change"":15,""validation_fraction"":0.1}",Fast boosting baseline over raw temporal features.,42
temporal_w50_condition_id,hist_gb_raw_plus_condition,258,19.064408419330146,23.6106786031585,0.68784033844823,4335.001150770688,16.802330041746853,21.31782945736434,hist_gb_raw_plus_condition,hist_gradient_boosting,raw_plus_condition,50,125,none,217,"{""early_stopping"":true,""l2_regularization"":0.1,""learning_rate"":0.05,""loss"":""squared_error"",""max_iter"":250,""max_leaf_nodes"":31,""min_samples_leaf"":20,""n_iter_no_change"":15,""validation_fraction"":0.1}",Raw temporal features plus inferred condition_id and condition mix.,42
temporal_w50_raw,fd001_like_random_forest_raw,258,19.79221572416414,24.915058311131045,0.6523968862609284,5270.474116216283,20.428194248900322,20.930232558139537,fd001_like_random_forest_raw,random_forest,raw,50,125,none,168,"{""max_depth"":14,""min_samples_leaf"":3,""n_estimators"":80}",FD001-style temporal model without explicit condition handling.,42
