cluster_id,rul_bin,n_predictions,n_units,mae,rmse,r2,cmapss_score,cmapss_score_mean,dangerous_error_pct,conservative_error_pct,bias_mean,median_error,abs_error_p90,abs_error_p95
0,0-30,46,32,3.1763180483092275,4.158193714897403,,17.75004535199006,0.3858705511302187,0.0,0.0,-0.02151874032975918,-0.8688952016987823,5.9783482035159805,7.059095170306042
0,101+,92,32,18.852599950200357,22.02777582230244,-1.1565462563449422,555.666288582587,6.039850962854206,0.0,32.608695652173914,-14.388145033205989,-16.31483986166876,34.71760338036815,42.15055944807745
0,31-60,46,32,8.140960642557058,11.109844227314833,,152.28235948153295,3.310486075685499,4.3478260869565215,0.0,1.6458115633248993,0.6927959546076501,15.313738908888961,18.663348786952387
0,61-100,46,32,11.823757337806672,15.13010456786281,,195.56617537579382,4.251438595125952,19.565217391304348,0.0,5.028900324438887,2.0572187167510307,23.613336532965256,31.182011777245098
1,0-30,54,39,3.287095082205354,4.4402471564674375,,22.372256291502286,0.41430104243522753,0.0,0.0,0.7226731574999848,0.5813155521082152,7.184417521436606,9.791679209085725
1,101+,108,39,17.239595095949884,21.547460953840243,-1.0635247713656435,715.0662796274755,6.620984070624774,0.0,31.48148148148148,-13.441715147440231,-14.921697974314391,35.84655312426942,42.8494495665596
1,31-60,54,39,7.843156780235591,10.865994201080742,,118.0049951323828,2.1852776876367184,9.25925925925926,0.0,4.79446686233958,3.0152526922739042,18.855293762900015,23.575885234403106
1,61-100,54,39,14.408865524698065,17.75484764447514,,345.44266945925034,6.397086471467599,22.22222222222222,5.555555555555555,6.94249600879128,7.352540801382403,29.124315674179467,31.448184772811015
