representation,model_name,n_eval,mae,rmse,r2,cmapss_score,cmapss_score_mean,dangerous_error_pct,mae_rul_0_30,dangerous_error_pct_rul_0_30,mae_rul_30_60,dangerous_error_pct_rul_30_60,mae_rul_60_90,dangerous_error_pct_rul_60_90,mae_rul_90plus,dangerous_error_pct_rul_90plus,candidate_label,candidate_id,family,objective,alpha,sample_weight_scheme,window_size,rul_cap,random_state,params,conservative_error_pct,bias_mean
temporal_w50,candidate_02_B_quantile_a035_search_02,99,12.040084914737635,16.15690756052015,0.8534645743144322,387.7377360706862,3.91654278859279,10.1010101010101,3.9239314063616186,0.0,9.667992442707526,15.0,16.183354198530587,35.0,15.293919118129002,0.0,candidate_02_B_quantile_a035_search_02,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.35,none,50,125,2,"{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",12.121212121212121,-1.4355569734101856
temporal_w50,candidate_03_B_quantile_a040_search_14,99,11.999181458595796,15.851645492662447,0.8589494278378996,390.3289420532545,3.94271658639651,10.1010101010101,3.869406930173372,0.0,9.292868503482968,10.0,17.065780405138693,40.0,14.957893528848295,0.0,candidate_03_B_quantile_a040_search_14,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.4,none,50,125,2,"{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",10.1010101010101,-0.6119968152833828
temporal_w50,candidate_04_base_regression_bin_weights,99,12.495420253550092,16.276250399336384,0.8512918143451511,408.72244939680627,4.12850958986673,7.07070707070707,4.9930820630129436,0.0,10.835926563865257,15.0,15.46117052066091,20.0,15.672898003863507,0.0,candidate_04_base_regression_bin_weights,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.85,""learning_rate"":0.035,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":220,""num_leaves"":31,""reg_alpha"":0.0,""reg_lambda"":0.1,""subsample"":0.85}",A_regression_bin_weights,regression,,bin_weights,50,125,2,"{""colsample_bytree"":0.85,""learning_rate"":0.035,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":220,""num_leaves"":31,""reg_alpha"":0.0,""reg_lambda"":0.1,""subsample"":0.85}",12.121212121212121,0.09450992648619305
temporal_w50,candidate_00_A_regression_bin_weights_search_08,100,13.247079918804605,17.326855919182066,0.8332111466421697,436.9576102612637,4.369576102612637,7.000000000000001,3.422233287179426,0.0,8.22186686051516,10.0,16.709394149851317,25.0,18.940952648238557,0.0,candidate_00_A_regression_bin_weights_search_08,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.9,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,3,"{""colsample_bytree"":0.9,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":1.0}",20.0,-3.5721204304594143
temporal_w50,candidate_01_A_regression_bin_weights_search_25,100,13.057715997246135,17.198913250291035,0.8356652127827575,460.3174342152178,4.603174342152178,7.000000000000001,3.1387368374485987,0.0,8.23783010550026,10.0,17.3587512853185,25.0,18.276630878981646,0.0,candidate_01_A_regression_bin_weights_search_25,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,3,"{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":1.0}",19.0,-3.29886504051394
temporal_w50,candidate_02_B_quantile_a035_search_02,100,13.001130260412586,16.76912540690776,0.843775796159667,374.24355151665657,3.742435515166566,5.0,3.7000504436415573,0.0,7.710764680755136,0.0,15.682861136937584,25.0,18.955987520364335,0.0,candidate_02_B_quantile_a035_search_02,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.35,none,50,125,3,"{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",20.0,-4.511841287932677
temporal_w50,candidate_03_B_quantile_a040_search_14,100,13.174555778456545,16.92537924715522,0.8408508540777597,398.12502751558395,3.9812502751558396,6.0,3.2218810388574446,0.0,8.037767626816084,0.0,17.66091942304164,30.0,18.476105401783776,0.0,candidate_03_B_quantile_a040_search_14,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.4,none,50,125,3,"{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",16.0,-4.005203214108604
temporal_w50,candidate_04_base_regression_bin_weights,100,12.881065732543162,17.05721471002157,0.8383619035201243,449.00208241176625,4.4900208241176625,7.000000000000001,3.037280323415409,0.0,7.66967301016543,10.0,17.25411987466333,25.0,18.222127727235822,0.0,candidate_04_base_regression_bin_weights,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.85,""learning_rate"":0.035,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":220,""num_leaves"":31,""reg_alpha"":0.0,""reg_lambda"":0.1,""subsample"":0.85}",A_regression_bin_weights,regression,,bin_weights,50,125,3,"{""colsample_bytree"":0.85,""learning_rate"":0.035,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":220,""num_leaves"":31,""reg_alpha"":0.0,""reg_lambda"":0.1,""subsample"":0.85}",15.0,-3.1275073533315236
temporal_w50,candidate_00_A_regression_bin_weights_search_08,100,9.904257767724197,12.819448359573324,0.9087009687534626,188.62615429571434,1.8862615429571434,2.0,2.962878944606424,0.0,7.426797618584297,5.0,9.54309414572807,5.0,14.794259064851094,0.0,candidate_00_A_regression_bin_weights_search_08,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.9,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,4,"{""colsample_bytree"":0.9,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":400,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":5.0,""subsample"":1.0}",17.0,-3.360481509557975
temporal_w50,candidate_01_A_regression_bin_weights_search_25,100,9.64117681734197,12.731147703679285,0.9099543767483897,184.13746083901384,1.8413746083901383,0.0,3.1212361422594848,0.0,7.407635351272046,0.0,8.432019145951418,0.0,14.622496723613452,0.0,candidate_01_A_regression_bin_weights_search_25,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":1.0}",A_regression_bin_weights,regression,,bin_weights,50,125,4,"{""colsample_bytree"":1.0,""learning_rate"":0.08,""max_depth"":6,""min_child_samples"":10,""n_estimators"":1000,""num_leaves"":63,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":1.0}",16.0,-3.7793959032814723
temporal_w50,candidate_02_B_quantile_a035_search_02,100,10.465470473399797,14.158360963366247,0.8886337860172371,219.70726670809105,2.1970726670809104,0.0,3.3933012981348183,0.0,7.079361257860052,0.0,9.530137131535705,0.0,16.162276339734206,0.0,candidate_02_B_quantile_a035_search_02,"B_quantile_no_weights|quantile|0.35|none|{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.35,none,50,125,4,"{""colsample_bytree"":0.9,""learning_rate"":0.05,""max_depth"":4,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":47,""reg_alpha"":0.5,""reg_lambda"":1.0,""subsample"":0.9}",18.0,-6.473584677753305
temporal_w50,candidate_03_B_quantile_a040_search_14,100,10.004210154897768,13.287300369731184,0.901915360491412,194.39532937331998,1.9439532937331998,1.0,3.7720742098306905,0.0,6.600669016582349,0.0,9.564820933388049,5.0,15.041743307343875,0.0,candidate_03_B_quantile_a040_search_14,"B_quantile_no_weights|quantile|0.40|none|{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",B_quantile_no_weights,quantile,0.4,none,50,125,4,"{""colsample_bytree"":0.8,""learning_rate"":0.03,""max_depth"":-1,""min_child_samples"":10,""n_estimators"":1300,""num_leaves"":15,""reg_alpha"":0.5,""reg_lambda"":10.0,""subsample"":0.9}",19.0,-5.454314550002121
temporal_w50,candidate_04_base_regression_bin_weights,100,9.733331028118164,12.662164285633954,0.91092755311312,183.8884221762818,1.838884221762818,1.0,3.611010806796192,0.0,7.311955167819468,5.0,8.742373152773123,0.0,14.500658006601018,0.0,candidate_04_base_regression_bin_weights,"A_regression_bin_weights|regression||bin_weights|{""colsample_bytree"":0.85,""learning_rate"":0.035,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":220,""num_leaves"":31,""reg_alpha"":0.0,""reg_lambda"":0.1,""subsample"":0.85}",A_regression_bin_weights,regression,,bin_weights,50,125,4,"{""colsample_bytree"":0.85,""learning_rate"":0.035,""max_depth"":-1,""min_child_samples"":20,""n_estimators"":220,""num_leaves"":31,""reg_alpha"":0.0,""reg_lambda"":0.1,""subsample"":0.85}",14.000000000000002,-3.8017765861630717
