dataset,candidate_name,model_type,calibration_type,config_file,notebook_file,predictions_file,metrics_file,n_motors,MAE,RMSE,R2,CMAPSS_total,CMAPSS_mean,dangerous_any_pct,dangerous_10_pct,dangerous_20_pct,conservative_pct,bias,MAE_RUL_le_50,MAE_RUL_gt_125,score_share_RUL_gt_125,pred_max,true_RUL_max,selected_final_candidate,reason_selected,threshold,offset,base_candidate
FD002,fd002_ensemble_0p6_0p4_thr90_off4,ensemble,piecewise_high_rul_threshold_90_offset_4,configs/FD002/fd002_high_rul_calibration_grid_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_high_rul_calibration_results_v01.csv,258,12.529628573277199,15.936533175154555,0.8577842995912961,1062.6695723433884,4.118874311408482,56.97674418604651,27.131782945736433,10.465116279069768,43.02325581395349,1.2680831554324135,8.139693238185002,18.692145629882813,0.2679169976580484,142.1769989013672,140.0,False,,90.0,4.0,fd002_ensemble_0p6_0p4
FD002,fd002_ensemble_0p6_0p4_thr80_off4,ensemble,piecewise_high_rul_threshold_80_offset_4,configs/FD002/fd002_high_rul_calibration_grid_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_high_rul_calibration_results_v01.csv,258,12.622651829091152,15.929773943819464,0.857904911138916,1065.9102836370635,4.131435207895595,56.97674418604651,28.68217054263566,10.465116279069768,43.02325581395349,1.5161451709362894,8.21661631510808,18.61214562988281,0.24284200933136552,142.1769989013672,140.0,False,,80.0,4.0,fd002_ensemble_0p6_0p4
FD002,fd002_baseline_xgb_condition_fault_sensitive_mid_guard_thr70_off4,xgboost,piecewise_high_rul_threshold_70_offset_4,configs/FD002/fd002_high_rul_calibration_grid_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_high_rul_calibration_results_v01.csv,258,12.62592655004457,16.048575782362203,0.8557775606288704,1073.7668553354674,4.161887036183982,58.52713178294574,29.069767441860467,10.077519379844961,41.47286821705426,1.4383415769236956,8.408201566109291,19.02302947998047,0.24816211438702454,144.5341339111328,140.0,False,,70.0,4.0,fd002_baseline_xgb_condition_fault_sensitive_mid_guard
FD002,fd002_ensemble_0p7_0p3_thr70_off4,ensemble,piecewise_high_rul_threshold_70_offset_4,configs/FD002/fd002_high_rul_calibration_grid_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_high_rul_calibration_results_v01.csv,258,12.604916953670886,16.026646159679565,0.856171437674476,1093.312813735157,4.23764656486495,58.52713178294574,29.069767441860467,10.077519379844961,41.47286821705426,1.7098725670067803,8.45409058699241,18.714866592407233,0.23826852632391712,142.7662826538086,140.0,False,,70.0,4.0,fd002_ensemble_0p7_0p3
FD002,fd002_ensemble_0p7_0p3_thr110_off8,ensemble,piecewise_high_rul_threshold_110_offset_8,configs/FD002/fd002_high_rul_calibration_grid_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_high_rul_calibration_results_v01.csv,258,12.351690612837327,15.83289000320334,0.8596280828518508,1094.9014277815245,4.24380398364932,54.263565891472865,28.294573643410853,12.015503875968992,45.73643410852713,1.4773144274718963,8.107936740838564,16.349821487426766,0.25422118201756644,146.7662826538086,140.0,False,,110.0,8.0,fd002_ensemble_0p7_0p3
FD002,fd002_baseline_xgb_condition_fault_sensitive_mid_guard_thr100_off6,xgboost,piecewise_high_rul_threshold_100_offset_6,configs/FD002/fd002_high_rul_calibration_grid_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_high_rul_calibration_results_v01.csv,258,12.54269092027531,15.995985435105743,0.8567212307619101,1101.1369753914746,4.267972772835173,56.58914728682171,27.906976744186046,10.852713178294573,43.41085271317829,1.322062507156254,8.062047719955444,17.46302947998047,0.24732428346212673,146.5341339111328,140.0,False,,100.0,6.0,fd002_baseline_xgb_condition_fault_sensitive_mid_guard
FD002,fd002_ensemble_0p6_0p4_thr70_off4,ensemble,piecewise_high_rul_threshold_70_offset_4,configs/FD002/fd002_high_rul_calibration_grid_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_high_rul_calibration_results_v01.csv,258,12.617095867423123,16.03355980362038,0.856047320134426,1102.743776285371,4.274200683276632,58.139534883720934,28.68217054263566,10.465116279069768,41.86046511627907,1.79521493837815,8.485847084338847,18.61214562988281,0.2347306787051908,142.1769989013672,140.0,False,,70.0,4.0,fd002_ensemble_0p6_0p4
FD002,fd002_ensemble_0p6_0p4_thr110_off8,ensemble,piecewise_high_rul_threshold_110_offset_8,configs/FD002/fd002_high_rul_calibration_grid_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_high_rul_calibration_results_v01.csv,258,12.364774650751158,15.876922667824177,0.8588462237684047,1104.0472473328432,4.279252896638927,54.65116279069767,29.069767441860467,12.015503875968992,45.348837209302324,1.5316490469052815,8.139693238185002,16.3964423828125,0.25507052376496153,146.1769989013672,140.0,False,,110.0,8.0,fd002_ensemble_0p6_0p4
FD002,fd002_ensemble_0p7_0p3_thr120_off15,ensemble,piecewise_high_rul_threshold_120_offset_15,configs/FD002/fd002_high_rul_calibration_grid_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_high_rul_calibration_results_v01.csv,258,12.535937166953271,16.52782228431635,0.8470353380995957,1104.4776881579526,4.2809212719300485,57.751937984496124,24.418604651162788,13.565891472868216,42.248062015503876,1.0780896212703457,8.107936740838564,18.800533706665046,0.30980126751349263,153.7662826538086,140.0,False,,120.0,15.0,fd002_ensemble_0p7_0p3
FD002,fd002_ensemble_0p6_0p4_thr100_off6,ensemble,piecewise_high_rul_threshold_100_offset_6,configs/FD002/fd002_high_rul_calibration_grid_v01.yaml,notebooks/FD002/26_fd002_high_rul_calibration_and_ensemble_v01.ipynb,results/FD002/fd002_predictions_calibrated_v01.csv,results/FD002/fd002_high_rul_calibration_results_v01.csv,258,12.45063433092694,15.846586654546062,0.8593851130825351,1104.7054511639965,4.281804074279056,57.36434108527132,28.294573643410853,10.465116279069768,42.63565891472868,1.7099436205486922,8.139693238185002,16.81214562988281,0.22753050487257337,144.1769989013672,140.0,False,,100.0,6.0,fd002_ensemble_0p6_0p4
