dataset,candidate_name,rul_bin,n_eval_points,n_unique_units,MAE,RMSE,CMAPSS_total,CMAPSS_mean,CMAPSS_share,dangerous_any_pct,dangerous_10_pct,dangerous_20_pct,bias
FD002,baseline,0-50,104,52,8.062047719955444,11.053832446099474,231.76380739877789,2.2284981480651718,0.23579762310807217,74.03846153846155,24.03846153846154,8.653846153846153,5.550437872226421
FD002,baseline,75-100,52,52,13.962847342857948,16.395389151153196,251.72070700125303,4.840782826947174,0.2561018696756701,67.3076923076923,51.92307692307693,28.846153846153843,8.678102199847881
FD002,baseline,100-125,52,52,10.945509837223934,13.787859786195398,120.0079650994923,2.307845482682544,0.12209668645893146,46.15384615384615,21.153846153846153,1.9230769230769231,-2.6794523092416616
FD002,baseline,125+,50,50,22.86302947998047,25.053568535688147,379.40041120851646,7.588008224170329,0.38600382075732637,2.0,0.0,0.0,-22.841664123535157
FD002,eol_mean,0-50,104,52,6.7987316409746805,8.711149742654493,107.43758180224509,1.0330536711754337,0.15036630164948547,50.0,8.653846153846153,0.9615384615384616,-1.3226837026767237
FD002,eol_mean,75-100,52,52,8.895198112879042,11.555567972368658,79.76581484002982,1.5339579776928811,0.11163775630793556,30.76923076923077,7.6923076923076925,0.0,-5.22877993950477
FD002,eol_mean,100-125,52,52,12.870640974778395,15.988264411308968,147.90190668549965,2.8442674362596088,0.2069989136216873,11.538461538461538,0.0,0.0,-12.472891880915714
FD002,eol_mean,125+,50,50,22.86302947998047,25.053568535688143,379.4004112085164,7.588008224170328,0.5309970284208917,2.0,0.0,0.0,-22.841664123535157
FD002,eol_median,0-50,104,52,7.572993755340576,9.774748743530694,142.36604111193822,1.3689042414609445,0.18370696894326183,51.92307692307693,20.192307692307693,0.9615384615384616,0.4556887883406419
FD002,eol_median,75-100,52,52,10.456583243149977,13.10509137842897,105.29429990062307,2.0248903827042897,0.13587015927862456,34.61538461538461,21.153846153846153,0.0,-3.8947045986468973
FD002,eol_median,100-125,52,52,12.870640974778395,15.988264411308968,147.90190668549965,2.8442674362596088,0.19085036547977646,11.538461538461538,0.0,0.0,-12.472891880915714
FD002,eol_median,125+,50,50,22.86302947998047,25.053568535688143,379.4004112085164,7.588008224170328,0.48957250629833704,2.0,0.0,0.0,-22.841664123535157
FD002,eol_weighted_mean,0-50,104,52,7.732496567815488,10.628794932805569,210.81439485306754,2.0270614889718033,0.22681620268716024,73.07692307692307,23.076923076923077,7.6923076923076925,5.322753381980255
FD002,eol_weighted_mean,75-100,52,52,13.304405812099663,15.679162282233833,223.31591380127995,4.294536803870768,0.24026664594380515,67.3076923076923,50.0,23.076923076923077,7.862584585217066
FD002,eol_weighted_mean,100-125,52,52,10.717291639401365,13.628760278324696,115.91961197183568,2.229223307150686,0.12471845778247752,44.230769230769226,17.307692307692307,0.0,-3.2915422824712866
FD002,eol_weighted_mean,125+,50,50,22.86302947998047,25.053568535688143,379.4004112085164,7.588008224170328,0.4081986935865572,2.0,0.0,0.0,-22.841664123535157
FD002,eol_last3_mean,0-50,104,52,8.500455410052568,10.460078736050257,185.19178067742766,1.7806901988214199,0.2337512949254132,71.15384615384616,31.73076923076923,4.807692307692308,5.652300657370152
FD002,eol_last3_mean,75-100,52,52,8.895198112879042,11.555567972368658,79.76581484002982,1.5339579776928811,0.10068137171873053,30.76923076923077,7.6923076923076925,0.0,-5.22877993950477
FD002,eol_last3_mean,100-125,52,52,12.870640974778395,15.988264411308968,147.90190668549965,2.8442674362596088,0.18668356707413558,11.538461538461538,0.0,0.0,-12.472891880915714
FD002,eol_last3_mean,125+,50,50,22.86302947998047,25.053568535688143,379.4004112085164,7.588008224170328,0.4788837662817208,2.0,0.0,0.0,-22.841664123535157
FD002,eol_last3_median,0-50,104,52,9.22843991793119,11.613945751012405,233.39861171376089,2.244217420324624,0.26951489310888516,74.03846153846155,33.65384615384615,11.538461538461538,6.028961658477783
FD002,eol_last3_median,75-100,52,52,10.456583243149977,13.10509137842897,105.29429990062307,2.0248903827042897,0.12158762117014843,34.61538461538461,21.153846153846153,0.0,-3.8947045986468973
FD002,eol_last3_median,100-125,52,52,12.870640974778395,15.988264411308968,147.90190668549965,2.8442674362596088,0.17078836192834368,11.538461538461538,0.0,0.0,-12.472891880915714
FD002,eol_last3_median,125+,50,50,22.86302947998047,25.053568535688143,379.4004112085164,7.588008224170328,0.43810912379262285,2.0,0.0,0.0,-22.841664123535157
